temp,value
328,111.96
329,112.14
330,112.32
331,112.5
332,112.68
333,112.86
334,113.03
335,113.21
336,113.39
337,113.57
338,113.75
339,113.93
340,114.11
341,114.29
342,114.46
343,114.64
344,114.82
345,115.0
346,115.18
347,115.36
348,115.53
349,115.71
350,115.89
351,116.07
352,116.25
353,116.42
354,116.6
355,116.78
356,116.96
357,117.14
358,117.31
359,117.49
360,117.67
361,117.85
362,118.02
363,118.2
364,118.38
365,118.56
366,118.73
367,118.91
368,119.09
369,119.26
370,119.44
371,119.62
372,119.79
373,119.97
374,120.15
375,120.32
376,120.5
377,120.68
378,120.85
379,121.03
380,121.21
381,121.38
382,121.56
383,121.73
384,121.91
385,122.09
386,122.26
387,122.44
388,122.61
389,122.79
390,122.97
391,123.14
392,123.32
393,123.49
394,123.67
395,123.84
396,124.02
397,124.19
398,124.37
399,124.55
400,124.72
401,124.9
402,125.07
403,125.25
404,125.42
405,125.6
406,125.77
407,125.95
408,126.12
409,126.29
410,126.47
411,126.64
412,126.82
413,126.99
414,127.17
415,127.34
416,127.52
417,127.69
418,127.86
419,128.04
420,128.21
421,128.39
422,128.56
423,128.73
424,128.91
425,129.08
426,129.25
427,129.43
428,129.6
429,129.78
430,129.95
431,130.12
432,130.3
433,130.47
434,130.64
435,130.82
436,130.99
437,131.16
438,131.33
439,131.51
440,131.68
441,131.85
442,132.03
443,132.2
444,132.37
445,132.54
446,132.72
447,132.89
448,133.06
449,133.23
450,133.41
451,133.58
452,133.75
453,133.92
454,134.09
455,134.27
456,134.44
457,134.61
458,134.78
459,134.95
460,135.12
461,135.3
462,135.47
463,135.64
464,135.81
465,135.98
466,136.15
467,136.32
468,136.5
469,136.67
470,136.84
471,137.01
472,137.18
473,137.35
474,137.52
475,137.69
476,137.86
477,138.03
478,138.2
479,138.38
480,138.55
481,138.72
482,138.89
483,139.06
484,139.23
485,139.4
486,139.57
487,139.74
488,139.91
489,140.08
490,140.25
491,140.42
492,140.59
493,140.76
494,140.93
495,141.1
496,141.27
497,141.44
498,141.6
499,141.77
500,141.94
501,142.11
502,142.28
503,142.45
504,142.62
505,142.79
506,142.96
507,143.13
508,143.3
509,143.47
510,143.63
511,143.8
512,143.97
513,144.14
514,144.31
515,144.48
516,144.65
517,144.81
518,144.98
519,145.15
520,145.32
521,145.49
522,145.65
523,145.82
524,145.99
525,146.16
526,146.33
527,146.49
528,146.66
529,146.83
530,147.0
531,147.16
532,147.33
533,147.5
534,147.67
535,147.83
536,148.0
537,148.17
538,148.34
539,148.5
540,148.67
541,148.84
542,149.0
543,149.17
544,149.34
545,149.5
546,149.67
547,149.84
548,150.0
549,150.17
550,150.34
551,150.5
552,150.67
553,150.84
554,151.0
555,151.17
556,151.33
557,151.5
558,151.67
559,151.83
560,152.0
561,152.16
562,152.33
563,152.49
564,152.66
565,152.83
566,152.99
567,153.16
568,153.32
569,153.49
570,153.65
571,153.82
572,153.98
573,154.15
574,154.31
575,154.48
576,154.64
577,154.81
578,154.97
579,155.14
580,155.3
581,155.47
582,155.63
583,155.8
584,155.96
585,156.12
586,156.29
587,156.45
588,156.62
589,156.78
590,156.95
591,157.11
592,157.27
593,157.44
594,157.6
595,157.77
596,157.93
597,158.09
598,158.26
599,158.42
600,158.58
601,158.74
602,158.89
603,159.04
604,159.19
605,159.34
606,159.5
607,159.67
608,159.83
609,159.99
610,160.15
611,160.32
612,160.48
613,160.64
614,160.8
615,160.97
616,161.13
617,161.29
618,161.45
619,161.62
620,161.78
621,161.94
622,162.1
623,162.26
624,162.43
625,162.59
626,162.75
627,162.91
628,163.07
629,163.23
630,163.4
631,163.56
632,163.72
633,163.88
634,164.04
635,164.2
636,164.36
637,164.53
638,164.69
639,164.85
640,165.01
641,165.17
642,165.33
643,165.49
644,165.65
645,165.81
646,165.97
647,166.13
648,166.29
649,166.45
650,166.62
651,166.78
652,166.94
653,167.1
654,167.26
655,167.42
656,167.58
657,167.74
658,167.9
659,168.06
660,168.22
661,168.38
662,168.54
663,168.69
664,168.85
665,169.01
666,169.17
667,169.33
668,169.49
669,169.65
670,169.81
671,169.97
672,170.13
673,170.29
674,170.45
675,170.61
676,170.76
677,170.92
678,171.08
679,171.24
680,171.4
681,171.56
682,171.72
683,171.87
684,172.03
685,172.19
686,172.35
687,172.51
688,172.67
689,172.82
690,172.98
691,173.14
692,173.3
693,173.46
694,173.61
695,173.77
696,173.93
697,174.09
698,174.24
699,174.4
700,174.56
701,174.72
702,174.87
703,175.03
704,175.19
705,175.35
706,175.5
707,175.66
708,175.82
709,175.97
710,176.13
711,176.29
712,176.44
713,176.6
714,176.76
715,176.91
716,177.07
717,177.23
718,177.38
719,177.54
720,177.7
721,177.85
722,178.01
723,178.16
724,178.32
725,178.48
726,178.63
727,178.79
728,178.94
729,179.1
730,179.26
731,179.41
732,179.57
733,179.72
734,179.88
735,180.03
736,180.19
737,180.34
738,180.5
739,180.65
740,180.81
741,180.96
742,181.12
743,181.27
744,181.43
745,181.58
746,181.74
747,181.89
748,182.05
749,182.2
750,182.36
751,182.51
752,182.67
753,182.82
754,182.98
755,183.13
756,183.28
757,183.44
758,183.59
759,183.75
760,183.9
761,184.05
762,184.21
763,184.36
764,184.51
765,184.67
766,184.82
767,184.98
768,185.13
769,185.28
770,185.44
771,185.59
772,185.74
773,185.9
774,186.05
775,186.2
776,186.35
777,186.51
778,186.66
779,186.81
780,186.97
781,187.12
782,187.27
783,187.42
784,187.58
785,187.73
786,187.88
787,188.03
788,188.19
789,188.34
790,188.49
791,188.64
792,188.79
793,188.95
794,189.1
795,189.25
796,189.4
797,189.55
798,189.71
799,189.86
800,190.01
801,190.16
802,190.31
803,190.46
804,190.61
805,190.77
806,190.92
807,191.07
808,191.22
809,191.37
810,191.52
811,191.67
812,191.82
813,191.97
814,192.13
815,192.28
816,192.43
817,192.58
818,192.73
819,192.88
820,193.03
821,193.18
822,193.33
823,193.48
824,193.63
825,193.78
826,193.93
827,194.08
828,194.23
829,194.38
830,194.53
831,194.68
832,194.83
833,194.98
834,195.13
835,195.28
836,195.43
837,195.58
838,195.73
839,195.88
840,196.02
841,196.17
842,196.32
843,196.47
844,196.62
845,196.77
846,196.92
847,197.07
848,197.22
849,197.37
850,197.51
851,197.66
852,197.81
853,197.96
854,198.11
855,198.26
856,198.4
857,198.55
858,198.7
859,198.85
860,199.0
861,199.15
862,199.29
863,199.44
864,199.59
865,199.74
866,199.88
867,200.03
868,200.18
869,200.33
870,200.48
871,200.62
872,200.77
873,200.92
874,201.06
875,201.21
876,201.36
877,201.51
878,201.65
879,201.8
880,201.95
881,202.09
882,202.24
883,202.39
884,202.53
885,202.68
886,202.83
887,202.97
888,203.12
889,203.27
890,203.41
891,203.56
892,203.7
893,203.85
894,204.0
895,204.14
896,204.29
897,204.43
898,204.58
899,204.73
900,204.87
901,205.02
902,205.16
903,205.31
904,205.45
905,205.6
906,205.75
907,205.89
908,206.04
909,206.18
910,206.33
911,206.47
912,206.62
913,206.76
914,206.91
915,207.05
916,207.2
917,207.34
918,207.49
919,207.63
920,207.77
921,207.92
922,208.06
923,208.21
924,208.35
925,208.5
926,208.64
927,208.78
928,208.93
929,209.07
930,209.22
931,209.36
932,209.5
933,209.65
934,209.79
935,209.94
936,210.08
937,210.22
938,210.37
939,210.51
940,210.65
941,210.8
942,210.94
943,211.08
944,211.23
945,211.37
946,211.51
947,211.66
948,211.8
949,211.94
950,212.08
951,212.23
952,212.37
953,212.51
954,212.65
955,212.8
956,212.94
957,213.08
958,213.22
959,213.37
960,213.51
961,213.65
962,213.79
963,213.94
964,214.08
965,214.22
966,214.36
967,214.5
968,214.64
969,214.79
970,214.93
971,215.07
972,215.21
973,215.35
974,215.49
975,215.64
976,215.78
977,215.92
978,216.06
979,216.2
980,216.34
981,216.48
982,216.62
983,216.76
984,216.9
985,217.05
986,217.19
987,217.33
988,217.47
989,217.61
990,217.75
991,217.89
992,218.03
993,218.17
994,218.31
995,218.45
996,218.59
997,218.73
998,218.87
999,219.01
1000,219.15
1001,219.29
1002,219.43
1003,219.57
1004,219.71
1005,219.85
1006,219.99
1007,220.13
1008,220.27
1009,220.41
1010,220.54
1011,220.68
1012,220.82
1013,220.96
1014,221.1
1015,221.24
1016,221.38
1017,221.52
1018,221.66
1019,221.8
1020,221.93
1021,222.07
1022,222.21
1023,222.35
1024,222.49
1025,222.63
1026,222.77
1027,222.9
1028,223.04
1029,223.18
1030,223.32
1031,223.46
1032,223.59
1033,223.73
1034,223.87
1035,224.01
1036,224.15
1037,224.28
1038,224.42
1039,224.56
1040,224.7
1041,224.83
1042,224.97
1043,225.11
1044,225.25
1045,225.38
1046,225.52
1047,225.66
1048,225.79
1049,225.93
1050,226.07
1051,226.2
1052,226.34
1053,226.48
1054,226.62
1055,226.75
1056,226.89
1057,227.02
1058,227.16
1059,227.3
1060,227.43
1061,227.57
1062,227.71
1063,227.84
1064,227.98
1065,228.12
1066,228.25
1067,228.39
1068,228.52
1069,228.66
1070,228.79
1071,228.93
1072,229.07
1073,229.2
1074,229.34
1075,229.47
1076,229.61
1077,229.74
1078,229.88
1079,230.01
1080,230.15
1081,230.28
1082,230.42
1083,230.55
1084,230.69
1085,230.82
1086,230.96
1087,231.09
1088,231.23
1089,231.36
1090,231.5
1091,231.63
1092,231.77
1093,231.9
1094,232.04
1095,232.17
1096,232.3
1097,232.44
1098,232.57
1099,232.71
1100,232.84
